6.411857864357863868e-01 7.251534391534392165e-01 8.100701058201057458e-01 8.303246753246754097e-02 4.445555555555555927e-01 2.530555555555555891e-01 1.170555555555555377e-01 4.490277777777779145e-01
2.082619047619047314e-01 8.944444444444445974e-01 9.055555555555555580e-02 3.333333333333333547e-03 9.733333333333333837e-01 1.694444444444444253e-02 2.844444444444444234e-02 1.503333333333333188e-01
3.449801587301588035e-01 5.726111111111112928e-01 5.126666666666667149e-01 1.380277777777778048e-01 7.932777777777778594e-01 5.271547619047618483e-01 8.661507936507936711e-02 7.538293650793651546e-01
2.821666666666666767e-01 7.329999999999999849e-01 2.629166666666666874e-01 6.933333333333333015e-02 5.314841269841270588e-01 2.996904761904762848e-01 7.888888888888889728e-02 2.307619047619048069e-01
1.797698412698412462e-01 2.866111111111110943e-01 7.069722222222223351e-01 4.927777777777777451e-02 4.459351851851853232e-01 3.957777777777777284e-01 6.500000000000000222e-02 2.099444444444444335e-01
1.382222222222222185e-01 9.180555555555554026e-01 8.194444444444444475e-02 6.388888888888888395e-03 8.102222222222220660e-01 6.911111111111110927e-02 8.000000000000000167e-02 3.295555555555555460e-01
4.164761904761904998e-01 7.172962962962964317e-01 2.237539682539682051e-01 4.281746031746032355e-02 9.368888888888891042e-01 2.555555555555555358e-02 2.516666666666666705e-02 1.995555555555555693e-01
2.667142857142857926e-01 4.799682539682541549e-01 6.209999999999998854e-01 1.080198412698412797e-01 7.512222222222223467e-01 9.572222222222222243e-02 1.671111111111110992e-01 1.572777777777777386e-01
2.111111111111111174e-02 9.837777777777777510e-01 1.699999999999999775e-02 7.499999999999998855e-03 5.143214285714287071e-01 3.160317460317460525e-01 9.634259259259259078e-02 1.928809523809523752e-01
1.222222222222222321e-01 8.132222222222221797e-01 1.978333333333333333e-01 6.827777777777778445e-02 5.944444444444445530e-01 1.782698412698413004e-01 1.653412698412698167e-01 4.119682539682539280e-01
3.948888888888889004e-01 5.665476190476189666e-01 5.009999999999998899e-01 7.544444444444443898e-02 8.544999999999999263e-01 5.488888888888889678e-02 6.566666666666666485e-02 2.745555555555556082e-01
6.726944444444442617e-01 3.344576719576718982e-01 1.993055555555555414e-01 5.899999999999999689e-02 5.084206349206350506e-01 2.330555555555555158e-01 1.336984126984126775e-01 3.316111111111111343e-01
8.813888888888889162e-02 2.038650793650793602e-01 8.224087301587301724e-01 7.853174603174603585e-02 5.365793650793649894e-01 1.862222222222222334e-01 1.418333333333333113e-01 5.219444444444445441e-01
7.171666666666669521e-01 3.503253968253969286e-01 1.416111111111111043e-01 1.283333333333333375e-02 7.035555555555554896e-01 1.276111111111111196e-01 5.627777777777777379e-02 2.433888888888888768e-01
9.794444444444444509e-02 8.252222222222224124e-01 2.194444444444444420e-01 6.442063492063490604e-02 3.600000000000000422e-01 3.800555555555555354e-01 4.183333333333333348e-02 3.847619047619048049e-01
3.267976190476190590e-01 4.750714285714287555e-01 5.592222222222220651e-01 1.350476190476190552e-01 4.852460317460316475e-01 2.240714285714285881e-01 1.707460317460317845e-01 4.717460317460319130e-01
7.234444444444441125e-01 8.554999999999999272e-01 6.486111111111110272e-01 1.846825396825396703e-02 9.124444444444445024e-01 4.652777777777777901e-02 7.981746031746031478e-02 3.955317460317460121e-01
