4.303974266474265842e-01 2.323493265993265833e-01 5.068867243867245659e-02 1.083068783068782959e-01 3.454081289081290529e-01 1.998505291005290563e-01 2.147907647907647960e-02 2.051970066970067175e-01
1.687524050024050148e-01 3.077856364768128961e-01 9.107427213309565728e-02 1.336507936507936450e-02 5.447228697228697625e-01 2.729479316979317449e-01 4.568105043105042534e-02 5.221031746031746384e-02
2.050291005291005331e-01 3.537169312169312074e-01 3.286375661375661589e-02 1.648544973544973508e-02 5.797625060125061180e-01 2.529457671957672238e-01 2.426298701298701746e-02 5.726587301587302697e-02
5.146774891774890115e-01 1.436058201058200701e-01 8.347751322751321978e-02 1.263227513227513088e-01 2.635583213083212972e-01 1.271679894179894299e-01 3.298412698412698379e-02 2.760943963443964200e-01
5.197619047619049804e-01 1.976878306878306901e-01 5.049210049210049039e-02 5.650185000184998474e-02 3.978833943833943732e-01 1.067156084656084164e-01 1.529365079365079504e-02 1.947408609908610200e-01
2.606269841269840404e-01 1.685436507936508288e-01 9.850517075517073451e-02 8.690548340548340245e-02 2.347222222222222765e-01 3.331310726310726111e-01 8.474639249639245864e-02 2.516150793650793749e-01
5.793915343915342353e-01 1.459298941798941596e-01 5.639774114774115388e-02 6.882275132275131324e-02 2.876913179413179145e-01 9.786231361231362280e-02 1.215079365079364988e-02 2.824021164021164321e-01
4.490899470899471502e-01 2.055105820105820047e-01 9.534463684463682920e-02 9.875156325156327075e-02 2.296570466570466429e-01 2.000000000000000111e-01 3.277910052910052580e-02 3.083291245791247026e-01
5.024742664742665177e-01 2.130289802789802345e-01 5.992857142857142827e-02 6.891558441558440218e-02 3.493956228956229815e-01 1.388584656084656255e-01 1.898015873015872559e-02 2.301307488807489698e-01
2.569027176527176604e-01 1.864335016835017012e-01 5.780856180856180915e-02 3.913227513227513638e-02 5.183812206312206072e-01 1.968707311207311406e-01 2.391269841269840976e-02 1.229752747252746969e-01
4.552473544973544839e-01 1.463837181337180882e-01 6.815608465608465061e-02 3.554497354497355294e-02 3.206908369408369430e-01 1.294973544973544999e-01 2.672751322751323183e-02 3.246928811928810887e-01
2.909430014430015032e-01 2.283481703481702596e-01 3.632287157287157620e-02 3.582563732563733006e-02 5.530666555666556850e-01 2.009731842231842203e-01 2.161198986198986649e-02 1.135264550264550171e-01
2.220759980759980656e-01 3.346319143819143083e-01 3.419312169312169192e-02 4.098977873977873582e-02 5.538359788359789038e-01 2.402734487734487778e-01 3.773148148148147696e-02 9.915379990379985520e-02
4.929681337181337497e-01 2.927195767195767129e-01 6.470418470418470847e-02 7.706734006734006215e-02 2.642061087061088331e-01 2.004259259259259240e-01 2.155495430495430256e-02 2.517653920153921643e-01
1.078083213083212699e-01 5.841960076960077686e-01 1.139682539682539651e-02 2.605555555555556443e-02 4.973849206349206797e-01 4.608155363155363449e-01 1.119841269841269880e-02 6.150024050024049949e-02
4.126375661375661363e-01 2.614867724867724896e-01 3.846662596662597106e-02 8.414285714285713036e-02 4.896537444037441511e-01 1.654285714285713971e-01 1.807936507936508050e-02 1.118624338624338577e-01
1.069126984126983898e-01 3.714179894179893693e-01 4.271825396825396776e-02 8.071428571428571411e-03 5.537498514557338547e-01 3.421507936507935388e-01 6.530940355940355324e-02 4.574074074074075541e-02
1.426555944055944436e-01 1.076693121693121508e-01 7.267724867724864590e-02 3.253968253968254204e-02 6.081136363636362452e-01 1.316600529100529215e-01 3.800396825396824135e-02 3.531606356606356578e-01
3.697206959706959561e-01 2.180410052910052854e-01 4.546837421837422039e-02 4.360582010582010615e-02 4.935592740592741889e-01 2.033632848632848655e-01 1.242227217227217378e-02 1.975859788359789204e-01
